stalinism_PAN;Partido Comunista de Panamá;Partido Comunista de Panamá;Partido Comunista de Panamá;;Partido Comunista de Panamá;;;;;;;;;;x;
nazism_PAR;Movimiento Nacional Socialista;Movimiento Nacional Socialista;Movimiento Nacional Socialista;;Movimiento Nacionalsocialista;;;;;;;;;;x;
generical_fascism_PAR;Falange del Paraguayo;Falange del Paraguayo;Falange del Paraguayo;;Falange del Paraguay;;;;;;;;;;x;
reactionarism_PAR;Partido Colorado;Partido Colorado;Partido Colorado;;Partido Colorado;;;;;;;;;;x;
conservatism_PAR;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;;x;
liberalism_PAR;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;;x;
social_liberalism_PAR;Partido Liberal Radical Auténtico;Partido Liberal Radical Auténtico;Partido Liberal Radical Auténtico;;Partido Liberal Radical Auténtico;;;;;;;;;;x;
social_democracy_PAR;Partido Socialista;Partido Socialista;Partido Socialista;;Partido Socialista;;;;;;;;;;x;
marxism_PAR;Partido Socialista Revolucionario;Partido Socialista Revolucionario;Partido Socialista Revolucionario;;Partido Socialista Revolucionario;;;;;;;;;;x;
trotskyism_PAR;Partido Patria Libre;Partido Patria Libre;Partido Patria Libre;;Partido Patria Libre;;;;;;;;;;x;
stalinism_PAR;Partido Comunista Paraguayo;Partido Comunista Paraguayo;Partido Comunista Paraguayo;;Partido Comunista Paraguayo;;;;;;;;;;x;
nazism_PER;Goruh-e Intiqam;Goruh-e Intiqam;Goruh-e Intiqam;;Goruh-e Intiqam;;;;;;;;;;x;
generical_fascism_PER;Hezb-e Pan-Iranist;Hezb-e Pan-Iranist;Hezb-e Pan-Iranist;;Hezb-e Paniranista;;;;;;;;;;x;
reactionarism_PER;Hezb-e Rastakhiz;Hezb-e Rastakhiz;Hezb-e Rastakhiz;;Hezb-e Rastakhiz;;;;;;;;;;x;
conservatism_PER;Hezb-e Iran;Hezb-e Iran;Hezb-e Iran;;Hezb-e Irán;;;;;;;;;;x;
liberalism_PER;Jebhe Milli Iran;Jebhe Milli Iran;Jebhe Milli Iran;;Jebhe Milli Irán;;;;;;;;;;x;
social_liberalism_PER;Hezb-e Musherevete-ye Iran;Hezb-e Musherevete-ye Iran;Hezb-e Musherevete-ye Iran;;Hezb-e Musherevete-ye Irán;;;;;;;;;;x;
social_democracy_PER;Hezb-e Zahmetkashha Iran;Hezb-e Zahmetkashha Iran;Hezb-e Zahmetkashha Iran;;Hezb-e Zahmetkashha Irán;;;;;;;;;;x;
marxism_PER;Hezb-e Tudeh;Hezb-e Tudeh;Hezb-e Tudeh;;Hezb-e Tudeh;;;;;;;;;;x;
trotskyism_PER;Hezb-e Kar-e Iran;Hezb-e Kar-e Iran;Hezb-e Kar-e Iran;;Hezb-e Kar-e Irán;;;;;;;;;;x;
stalinism_PER;Hezb-e Komunist Iran;Hezb-e Komunist Iran;Hezb-e Komunist Iran;;Hezb-e Komunist Irán;;;;;;;;;;x;
nazism_PHI;Ganap Party;Ganap Party;Ganap-Partei;;Partido Ganap;;;;;;;;;;x;
generical_fascism_PHI;Sakdalista;Sakdalista;Sakdalista;;Sakdalista;;;;;;;;;;x;
reactionarism_PHI;KALIBAPI;KALIBAPI;KALIBAPI;;KALIBAPI;;;;;;;;;;x;
conservatism_PHI;Kilusang Bagong Lipunan;Kilusang Bagong Lipunan;Kilusang Bagong Lipunan;;Kilusang Bagong Lipunan;;;;;;;;;;x;
liberalism_PHI;Partido Liberal ng Pilipinas;Partido Liberal ng Pilipinas;Partido Liberal ng Pilipinas;;Partido Liberal ng Pilipinas;;;;;;;;;;x;
social_liberalism_PHI;Partido Nacionalista;Partido Nacionalista;Partido Nacionalista;;Partido Nacionalista;;;;;;;;;;x;
social_democracy_PHI;BAYAN;BAYAN;BAYAN;;BAYAN;;;;;;;;;;x;
marxism_PHI;Kilusang Mayo Uno;Kilusang Mayo Uno;Kilusang Mayo Uno;;Kilusang Mayo Uno;;;;;;;;;;x;
trotskyism_PHI;PKP-1930;PKP-1930;PKP-1930;;PKP-1930;;;;;;;;;;x;
stalinism_PHI;Partido Komunista ng Pilipinas;Partido Komunista ng Pilipinas;Partido Komunista ng Pilipinas;;Partido Komunista ng Pilipinas;;;;;;;;;;x;
nazism_POL;Deutsche Vereinigung;Deutsche Vereinigung;Deutsche Vereinigung;;Deutsche Vereinigung;;;;;;;;;;x;
generical_fascism_POL;ONR;ONR;ONR;;ONR;;;;;;;;;;x;
reactionarism_POL;OZN;OZN;OZN;;OZN;;;;;;;;;;x;
conservatism_POL;PSL;PSL;PSL;;PSL;;;;;;;;;;x;
liberalism_POL;ZLN;ZLN;ZLN;;ZLN;;;;;;;;;;x;
social_liberalism_POL;PSChD;PSChD;PSChD;;PSChD;;;;;;;;;;x;
social_democracy_POL;PPS;PPS;PPS;;PPS;;;;;;;;;;x;
marxism_POL;PPS-L;PPS-L;PPS-L;;PPS-L;;;;;;;;;;x;
trotskyism_POL;NPR;NPR;NPR;;NPR;;;;;;;;;;x;
stalinism_POL;KPRP;KPRP;KPRP;;KPRP;;;;;;;;;;x;
nazism_POR;PNSP;PNSP;PNSP;;PNSP;;;;;;;;;;x;
generical_fascism_POR;MNS;MNS;MNS;;MNS;;;;;;;;;;x;
reactionarism_POR;União Nacional;União Nacional;União Nacional;;União Nacional;;;;;;;;;;x;
conservatism_POR;PNR;PNR;PNR;;PNR;;;;;;;;;;x;
liberalism_POR;PD;PD;PD;;PD;;;;;;;;;;x;
social_liberalism_POR;PSD;PSD;PSD;;PSD;;;;;;;;;;x;
social_democracy_POR;PS;PS;PS;;PS;;;;;;;;;;x;
marxism_POR;PRP;PRP;PRP;;PRP;;;;;;;;;;x;
trotskyism_POR;FMP;FMP;FMP;;FMP;;;;;;;;;;x;
stalinism_POR;PCP;PCP;PCP;;PCP;;;;;;;;;;x;
nazism_PRK;National Socialist Party;Parti national socialiste ;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
generical_fascism_PRK;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;x;
reactionarism_PRK;Democratic Republican Party;Parti républicain démocratique;Demokratische Republikanerpartei;;Partido Democrático Republicano;;;;;;;;;;x;
conservatism_PRK;Democratic Justice Party;Parti de la justice démocratique;Demokratische Gerechtigkeitspartei;;Partido de la Justicia Democrática;;;;;;;;;;x;
liberalism_PRK;Liberal Party;Parti libéral ;Liberale Partei;;Partido Liberal;;;;;;;;;;x;
social_liberalism_PRK;Democratic Party;Parti démocratique ;Demokratische Partei;;Partido Demócrata;;;;;;;;;;x;
social_democracy_PRK;Democratic Labor Party;Parti travailliste démocratique;Demokratische Arbeiterpartei;;Partido Demócrata Laborista;;;;;;;;;;x;
marxism_PRK;People's Party of Korea;Parti du peuple coréen;Koreanische Volkspartei;;Partido del Pueblo de Corea;;;;;;;;;;x;
trotskyism_PRK;Communist Party of Korea;Parti communiste coréen;Kommunistische Partei Koreas;;Partido Comunista de Corea;;;;;;;;;;x;
stalinism_PRK;Workers' Party of Korea;Parti des travailleurs coréens;Koreanische Arbeiterpartei;;Partido de los Trabajadores de Corea;;;;;;;;;;x;
nazism_PRU;Movimiento Nacional Socialista;Movimiento Nacional Socialista;Movimiento Nacional Socialista;;Movimiento Nacionalsocialista;;;;;;;;;;x;
generical_fascism_PRU;Falange del Perú;Falange del Perú;Falange del Perú;;Falange del Perú;;;;;;;;;;x;
reactionarism_PRU;Partido Civil;Partido Civil;Partido Civil;;Partido Civil;;;;;;;;;;x;
conservatism_PRU;Acción Popular;Acción Popular;Acción Popular;;Acción Popular;;;;;;;;;;x;
liberalism_PRU;Partido Liberal del Perú;Partido Liberal del Perú;Partido Liberal del Perú;;Partido Liberal del Perú;;;;;;;;;;x;
social_liberalism_PRU;Alianza Popular Revolucionaria Americana;Alianza Popular Revolucionaria Americana;Alianza Popular Revolucionaria Americana;;Alianza Popular Revolucionaria Americana;;;;;;;;;;x;
social_democracy_PRU;Partido Socialista del Perú;Partido Socialista del Perú;Partido Socialista del Perú;;Partido Socialista del Perú;;;;;;;;;;x;
marxism_PRU;Partido Revolucionario de los Trabajadores;Partido Revolucionario de los Trabajadores;Partido Revolucionario de los Trabajadores;;Partido Revolucionario de los Trabajadores;;;;;;;;;;x;
trotskyism_PRU;Gruppo Marxista de los Trabajadores;Gruppo Marxista de los Trabajadores;Gruppo Marxista de los Trabajadores;;Gruppo Marxista de los Trabajadores;;;;;;;;;;x;
stalinism_PRU;Partido Comunista Peruano;Partido Comunista Peruano;Partido Comunista Peruano;;Partido Comunista Peruano;;;;;;;;;;x;
nazism_ROM;PGR;PGR;PGR;;PGR;;;;;;;;;;x;
generical_fascism_ROM;Garda de Fier;Garda de Fier;Garda de Fier;;Garda de Fier;;;;;;;;;;x;
reactionarism_ROM;FRN;FRN;FRN;;FRN;;;;;;;;;;x;
conservatism_ROM;PNC;PNC;PNC;;PNC;;;;;;;;;;x;
liberalism_ROM;PNL;PNL;PNL;;PNL;;;;;;;;;;x;
social_liberalism_ROM;PNT;PNT;PNT;;PNT;;;;;;;;;;x;
social_democracy_ROM;PSDR;PSDR;PSDR;;PSDR;;;;;;;;;;x;
marxism_ROM;PSDI;PSDI;PSDI;;PSDI;;;;;;;;;;x;
trotskyism_ROM;PSR;PSR;PSR;;PSR;;;;;;;;;;x;
stalinism_ROM;PCR;PCR;PCR;;PCR;;;;;;;;;;x;
nazism_RSI;NSIWP;NSIWP;NSIWP;;NSIWP;;;;;;;;;;x;
generical_fascism_RSI;PFR;PFR;PFR;;PFR;;;;;;;;;;x;
reactionarism_RSI;ANI;ANI;ANI;;ANI;;;;;;;;;;x;
conservatism_RSI;IPP;IPP;IPP;;IPP;;;;;;;;;;x;
liberalism_RSI;PRI;PRI;PRI;;PRI;;;;;;;;;;x;
social_liberalism_RSI;ARV;ARV;ARV;;ARV;;;;;;;;;;x;
social_democracy_RSI;PSU;PSU;PSU;;PSU;;;;;;;;;;x;
marxism_RSI;FN;FN;FN;;FN;;;;;;;;;;x;
trotskyism_RSI;PTI;PTI;PTI;;PTI;;;;;;;;;;x;
stalinism_RSI;PCI;PCI;PCI;;PCI;;;;;;;;;;x;
nazism_SAL;Moviemento de Nacional Socialista;Moviemento de Nacional Socialista;Moviemento de Nacional Socialista;;Movimiento Nacionalsocialista;;;;;;;;;;x;
generical_fascism_SAL;Falange de El Salvador;Falange de El Salvador;Falange de El Salvador;;Falange de El Salvador;;;;;;;;;;x;
reactionarism_SAL;Partido Nacional;Partido Nacional;Partido Nacional;;Partido Nacional;;;;;;;;;;x;
conservatism_SAL;ARENA;ARENA;ARENA;;ARENA;;;;;;;;;;x;
liberalism_SAL;Partido Nacional Liberal;Partido Nacional Liberal;Partido Nacional Liberal;;Partido Nacional Liberal;;;;;;;;;;x;
social_liberalism_SAL;Centro Democrático Unido;Centro Democrático Unido;Centro Democrático Unido;;Centro Democrático Unido;;;;;;;;;;x;
social_democracy_SAL;Partido Social Demócrata;Partido Social Demócrata;Partido Social Demócrata;;Partido Social Demócrata;;;;;;;;;;x;
marxism_SAL;FMLN;FMLN;FMLN;;FMLN;;;;;;;;;;x;
trotskyism_SAL;Ejército Revolucionario del Pueblo;Ejército Revolucionario del Pueblo;Ejército Revolucionario del Pueblo;;Ejército Revolucionario del Pueblo;;;;;;;;;;x;
stalinism_SAL;Partido Comunista de El Salvador;Partido Comunista de El Salvador;Partido Comunista de El Salvador;;Partido Comunista de El Salvador;;;;;;;;;;x;
nazism_SAU;Arab National Socialist Party;Parti national socialiste arabe;Nationalsozialistische Partei Arabiens;;Partido Nacionalsocialista Árabe;;;;;;;;;;x;
generical_fascism_SAU;Arab Fascistic Front;Front fasciste arabe;Faschistische Front Arabiens;;Frente Fascista Árabe;;;;;;;;;;x;
reactionarism_SAU;The Sauds;Les Saouds;Die Saudis;;Los Sauds;;;;;;;;;;x;
conservatism_SAU;Muslim Brotherhood;Les frères musulmans;Muslimische Bruderschaft;;Hermanos Musulmanes;;;;;;;;;;x;
liberalism_SAU;Reform Party;Parti réformiste;Reformpartei;;Partido Reformista;;;;;;;;;;x;
social_liberalism_SAU;Arabic Democratic Unionist Party ;Parti unioniste démocrate arabe;Demokratische Einheitspartei Arabiens;;Partido Árabe Unionista Democrático ;;;;;;;;;;x;
social_democracy_SAU;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;;x;
marxism_SAU;Arab Popular Party;Parti populaire arabe;Arabische Volkspartei;;Partido Popular Árabe;;;;;;;;;;x;
trotskyism_SAU;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;x;
stalinism_SAU;Communist Party of Saudi Arabia;Parti communiste d'Arabie Saoudite;Kommunistische Partei Saudi-Arabiens;;Partido Comunista de Arabia Saudí;;;;;;;;;;x;
nazism_SCH;Eidgenössische Sammlung;Eidgenössische Sammlung;Eidgenössische Sammlung;;Eidgenössische Sammlung;;;;;;;;;;x;
generical_fascism_SCH;NF;NF;NF;;NF;;;;;;;;;;x;
reactionarism_SCH;KKP;KKP;KKP;;KKP;;;;;;;;;;x;
conservatism_SCH;BGB;BGB;BGB;;BGB;;;;;;;;;;x;
liberalism_SCH;LPS;LPS;LPS;;LPS;;;;;;;;;;x;
social_liberalism_SCH;FDP;FDP;FDP;;FDP;;;;;;;;;;x;
social_democracy_SCH;SP;SP;SP;;SP;;;;;;;;;;x;
marxism_SCH;FSS;FSS;FSS;;FSS;;;;;;;;;;x;
trotskyism_SCH;KPS-O;KPS-O;KPS-O;;KPS-O;;;;;;;;;;x;
stalinism_SCH;KPS;KPS;KPS;;KPS;;;;;;;;;;x;
nazism_SIA;National Socialist Party;Parti national socialiste ;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
generical_fascism_SIA;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;x;
reactionarism_SIA;Khana Ratsadon;Khana Ratsadon;Khana Ratsadon;;Khana Ratsadon;;;;;;;;;;x;
conservatism_SIA;Democrat Party;Parti démocrate;Demokratische Partei;;Partido Demócrata;;;;;;;;;;x;
liberalism_SIA;Liberal Party;Parti libéral ;Liberale Partei;;Partido Liberal;;;;;;;;;;x;
social_liberalism_SIA;Khabuankarn Seri Thai;Khabuankarn Seri Thai;Khabuankarn Seri Thai;;Khabuankarn Seri Thai;;;;;;;;;;x;
social_democracy_SIA;Social Democrat Party;Parti social démocrate;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;;x;
marxism_SIA;Revolutionary Party;Parti révolutionnaire;Revolutionspartei;;Partido Revolucionario;;;;;;;;;;x;
trotskyism_SIA;Workers and Peasants Party;Parti des travailleurs et des paysans;Arbeiter- und Bauernpartei;;Partido Trabajadores y Campesinos;;;;;;;;;;x;
stalinism_SIA;Communist Party of Siam;Parti communiste du Siam;Kommunistische Partei Siams;;Partido Comunista de Siam;;;;;;;;;;x;
nazism_SIK;National Socialist Party;Parti national socialiste ;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
generical_fascism_SIK;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;x;
reactionarism_SIK;National Party;Parti national;Nationalpartei;;Partido Nacional;;;;;;;;;;x;
conservatism_SIK;Conservative Party;Parti conservateur;Konservative Partei;;Partido Conservador;;;;;;;;;;x;
liberalism_SIK;Liberal Party;Parti libéral ;Liberale Partei;;Partido Liberal;;;;;;;;;;x;
social_liberalism_SIK;Social Liberal Party;Parti social libéral;Sozialliberale Partei;;Partido Social Liberal;;;;;;;;;;x;
social_democracy_SIK;Social Democrat Party;Parti social démocrate;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;;x;
marxism_SIK;Revolutionary Party;Parti révolutionnaire;Revolutionspartei;;Partido Revolucionario;;;;;;;;;;x;
trotskyism_SIK;Workers and Peasants Party;Parti des travailleurs et des paysans;Arbeiter- und Bauernpartei;;Partido Trabajadores y Campesinos;;;;;;;;;;x;
stalinism_SIK;Communist Party of Sinkiang;Parti communiste de Sinkiang;Kommunistische Partei Xinjiangs;;Partido Comunista de Xinjiang;;;;;;;;;;x;
nazism_SLO;Hlinkova garda;Hlinkova garda;Hlinkova garda;;Hlinkova garda;;;;;;;;;;x;
generical_fascism_SLO;Hlinkova slovenská Iudová strana;Hlinkova slovenská Iudová strana;Hlinkova slovenská Iudová strana;;Hlinkova slovenská Iudová strana;;;;;;;;;;x;
reactionarism_SLO;Slovenská národná strana;Slovenská národná strana;Slovenská národná strana;;Slovenská národná strana;;;;;;;;;;x;
conservatism_SLO;Strana slobody;Strana slobody;Strana slobody;;Strana slobody;;;;;;;;;;x;
liberalism_SLO;Liberalna stranka;Liberalna stranka;Liberalna stranka;;Liberalna stranka;;;;;;;;;;x;
social_liberalism_SLO;Demokratska stranka;Demokratska stranka;Demokratska stranka;;Demokratska stranka;;;;;;;;;;x;
social_democracy_SLO;Sociálnodemokratická strana Slovenska;Sociálnodemokratická strana Slovenska;Sociálnodemokratická strana Slovenska;;Sociálnodemokratická strana Slovenska;;;;;;;;;;x;
marxism_SLO;Strana práce;Strana práce;Strana práce;;Strana práce;;;;;;;;;;x;
trotskyism_SLO;Strana slovenskej obrody;Strana slovenskej obrody;Strana slovenskej obrody;;Strana slovenskej obrody;;;;;;;;;;x;
stalinism_SLO;Komunistická strana Slovenska;Komunistická strana Slovenska;Komunistická strana Slovenska;;Komunistická strana Slovenska;;;;;;;;;;x;
nazism_SOV;POA;POA;POA;;POA;;;;;;;;;;x;
generical_fascism_SOV;NTS;NTS;NTS;;NTS;;;;;;;;;;x;
reactionarism_SOV;ROA;ROA;ROA;;ROA;;;;;;;;;;x;
conservatism_SOV;Octobrist;Octobrist;Octobrist;;Octobrist;;;;;;;;;;x;
liberalism_SOV;Kadets;Kadets;Kadets;;Kadets;;;;;;;;;;x;
social_liberalism_SOV;Trudoviks;Trudoviks;Trudoviks;;Trudoviks;;;;;;;;;;x;
social_democracy_SOV;Socialist-Revolutionary Party ;Parti socialiste-révolutionnaire;Sozialistische Revolutionspartei;;Partido Social Revolucionario ;;;;;;;;;;x;
marxism_SOV;Bukharinite Counter-Revolutionaries;Contre-révolutionnaires bukharinites;Bukharinite Konterrevolutionäre;;Contrarrevolucionarios Bukharinitas;;;;;;;;;;x;
trotskyism_SOV;Trotskyite Counter-Revolutionaries;Contre-révolutionnaires trotskytes;Trotskyite Konterrevolutionäre;;Contrarrevolucionarios Trotskistas;;;;;;;;;;x;
stalinism_SOV;Communist Party;Parti communiste ;Kommunistische Partei;;Partido Comunista;;;;;;;;;;x;
nazism_SPA;Falange Tradicionalista;Falange Tradicionalista;Falange Tradicionalista;;Falange Tradicionalista;;;;;;;;;;x;
generical_fascism_SPA;Falange;Falange;Falange;;Falange;;;;;;;;;;x;
reactionarism_SPA;Communion Tradicionalista;Communion Tradicionalista;Communion Tradicionalista;;Comunión Tradicionalista;;;;;;;;;;x;
conservatism_SPA;Confederacion de Derechas Autonomas;Confederacion de Derechas Autonomas;Confederacion de Derechas Autonomas;;Confederación de Derechas Autónomas;;;;;;;;;;x;
liberalism_SPA;Union Republicana;Union Republicana;Union Republicana;;Unión Republicana;;;;;;;;;;x;
social_liberalism_SPA;Izquierda Republicana ;Izquierda Republicana ;Izquierda Republicana ;;Izquierda Republicana ;;;;;;;;;;x;
social_democracy_SPA;Partido Socialista Obrero Español;Partido Socialista Obrero Español;Partido Socialista Obrero Español;;Partido Socialista Obrero Español;;;;;;;;;;x;
marxism_SPA;Confederacion Nacional de Trabajo;Confederacion Nacional de Trabajo;Confederacion Nacional de Trabajo;;Confederación Nacional de Trabajo;;;;;;;;;;x;
trotskyism_SPA;Parti do Obrero de Unification Marxista ;Parti do Obrero de Unification Marxista ;Parti do Obrero de Unification Marxista ;;Partido Obrero de Unification Marxista ;;;;;;;;;;x;
stalinism_SPA;Partido Comunista de España;Partido Comunista de España;Partido Comunista de España;;Partido Comunista de España;;;;;;;;;;x;
nazism_SPR;Falange Tradicionalista;Falange Tradicionalista;Falange Tradicionalista;;Falange Tradicionalista;;;;;;;;;;x;
generical_fascism_SPR;Falange;Falange;Falange;;Falange;;;;;;;;;;x;
reactionarism_SPR;Communion Tradicionalista;Communion Tradicionalista;Communion Tradicionalista;;Comunión Tradicionalista;;;;;;;;;;x;
conservatism_SPR;Confederacion de Derechas Autonomas;Confederacion de Derechas Autonomas;Confederacion de Derechas Autonomas;;Confederación de Derechas Autónomas;;;;;;;;;;x;
liberalism_SPR;Union Republicana;Union Republicana;Union Republicana;;Unión Republicana;;;;;;;;;;x;
social_liberalism_SPR;Izquierda Republicana ;Izquierda Republicana ;Izquierda Republicana ;;Izquierda Republicana ;;;;;;;;;;x;
social_democracy_SPR;Partido Socialista Obrero Español;Partido Socialista Obrero Español;Partido Socialista Obrero Español;;Partido Socialista Obrero Español;;;;;;;;;;x;
marxism_SPR;Confederacion Nacional de Trabajo;Confederacion Nacional de Trabajo;Confederacion Nacional de Trabajo;;Confederación Nacional de Trabajo;;;;;;;;;;x;
trotskyism_SPR;Parti do Obrero de Unification Marxista ;Parti do Obrero de Unification Marxista ;Parti do Obrero de Unification Marxista ;;Partido Obrero de Unification Marxista ;;;;;;;;;;x;
stalinism_SPR;Partido Comunista de España;Partido Comunista de España;Partido Comunista de España;;Partido Comunista de España;;;;;;;;;;x;
nazism_SYR;Arab National Socialist Party;Parti national socialiste arabe;Nationalsozialistische Partei Arabiens;;Partido Nacionalsocialista Árabe;;;;;;;;;;x;
generical_fascism_SYR;Arab Fascistic Front;Front fasciste arabe;Faschistische Front Arabiens;;Frente Fascista Árabe;;;;;;;;;;x;
reactionarism_SYR;The Hashemites;Les Hachémites;Die Hashemiten;;Los Hashemitas;;;;;;;;;;x;
conservatism_SYR;Muslim Brotherhood;Frères musulmans;Muslimische Bruderschaft;;Hermanos Musulmanes;;;;;;;;;;x;
liberalism_SYR;Reform Party;Parti réformiste;Reformpartei;;Partido Reformista;;;;;;;;;;x;
social_liberalism_SYR;Arabic Democratic Unionist Party ;Parti unioniste démocratique arabe;Demokratische Einheitspartei Arabiens;;Partido Árabe Unionista Democrático ;;;;;;;;;;x;
social_democracy_SYR;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;;x;
marxism_SYR;Arab Workers Party;Parti des travailleurs arabes;Arabischer Arbeiterpartei;;Partido de los Trabajadores Árabes;;;;;;;;;;x;
trotskyism_SYR;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;x;
stalinism_SYR;Communist Party of Syria;Parti communiste syrien;Kommunistische Partei Syriens;;Partido Comunista de Siria;;;;;;;;;;x;
nazism_SWE;Nationalsocialistiska Arbetarepartiet;Nationalsocialistiska Arbetarepartiet;Nationalsocialistiska Arbetarepartiet;;Nationalsocialistiska Arbetarepartiet;;;;;;;;;;x;
generical_fascism_SWE;SFKO;SFKO;SFKO;;SFKO;;;;;;;;;;x;
reactionarism_SWE;Sveriges Nationella Förbund;Sveriges Nationella Förbund;Sveriges Nationella Förbund;;Sveriges Nationella Förbund;;;;;;;;;;x;
conservatism_SWE;Högerpartiet;Högerpartiet;Högerpartiet;;Högerpartiet;;;;;;;;;;x;
liberalism_SWE;Liberalerna;Liberalerna;Liberalerna;;Liberalerna;;;;;;;;;;x;
social_liberalism_SWE;Bondeförbundet;Bondeförbundet;Bondeförbundet;;Bondeförbundet;;;;;;;;;;x;
social_democracy_SWE;Social Demokraterna;Social Demokraterna;Social Demokraterna;;Social Demokraterna;;;;;;;;;;x;
marxism_SWE;Socialistiska Partiet;Socialistiska Partiet;Socialistiska Partiet;;Socialistiska Partiet;;;;;;;;;;x;
trotskyism_SWE;Vänstersocialistiska Partiet;Vänstersocialistiska Partiet;Vänstersocialistiska Partiet;;Vänstersocialistiska Partiet;;;;;;;;;;x;
stalinism_SWE;Sveriges Kommunistiska Parti;Sveriges Kommunistiska Parti;Sveriges Kommunistiska Parti;;Sveriges Kommunistiska Parti;;;;;;;;;;x;
nazism_TAN;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
generical_fascism_TAN;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;x;
reactionarism_TAN;Tuvan National Party;Parti national de Touva;Nationalpartei Tuwan;;Partido Nacional Tuvano;;;;;;;;;;x;
conservatism_TAN;Conservative Party;Parti conservateur;Konservative Partei;;Partido Conservador;;;;;;;;;;x;
liberalism_TAN;Liberal Union;Union libérale;Liberale Union;;Unión Liberal;;;;;;;;;;x;
social_liberalism_TAN;Social Liberal Party;Parti social libéral;Sozialliberale Partei;;Partido Social Liberal;;;;;;;;;;x;
social_democracy_TAN;Social Democratic Party;Parti social démocratique;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;;x;
marxism_TAN;Social Revolutionary Party;Parti social révolutionnaire;Soziale Revolutionspartei;;Partido Social Revolucionario;;;;;;;;;;x;
trotskyism_TAN;Socialist Workers Party;Parti des travailleurs socialistes;Sozialistische Arbeiterpartei;;Partido de los Trabajadores Socialistas;;;;;;;;;;x;
stalinism_TAN;Tuvan People's Revolutionary Party;Parti populaire révolutionnaire de Touva;Revolutionspartei des tuwanischen Volkes;;Partido Revolucionario del Pueblo Tuvano;;;;;;;;;;x;
nazism_TIB;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
generical_fascism_TIB;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;x;
reactionarism_TIB;Gelug-pa;Gelug-pa;Gelug-pa;;Gelug-pa;;;;;;;;;;x;
conservatism_TIB;Nyingma;Nyingma;Nyingma;;Nyingma;;;;;;;;;;x;
liberalism_TIB;Liberal Party;Parti libéral ;Liberale Partei;;Partido Liberal;;;;;;;;;;x;
social_liberalism_TIB;Social Liberal Party;Parti social libéral;Sozialliberale Partei;;Partido Social Liberal;;;;;;;;;;x;
social_democracy_TIB;Social Democrat Party;Parti social démocrate;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;;x;
marxism_TIB;Revolutionary Party;Parti révolutionnaire;Revolutionspartei;;Partido Revolucionario;;;;;;;;;;x;
trotskyism_TIB;Workers and Peasants Party;Parti des travailleurs et des paysans;Arbeiter- und Bauernpartei;;Partido Trabajadores y Campesinos;;;;;;;;;;x;
stalinism_TIB;Communist Party of Tibet;Parti communiste tibétain;Kommunistische Partei Tibets;;Partido Comunista del Tíbet;;;;;;;;;;x;
nazism_TUR;Ülkücü Hareket;Ülkücü Hareket;Ülkücü Hareket;;Ülkücü Hareket;;;;;;;;;;x;
generical_fascism_TUR;Bozkurtlar;Bozkurtlar;Bozkurtlar;;Bozkurtlar;;;;;;;;;;x;
reactionarism_TUR;Cumhuriyet Halk Partisi;Cumhuriyet Halk Partisi;Cumhuriyet Halk Partisi;;Cumhuriyet Halk Partisi;;;;;;;;;;x;
conservatism_TUR;Millet Partisi;Millet Partisi;Millet Partisi;;Millet Partisi;;;;;;;;;;x;
liberalism_TUR;Demokrat Parti;Demokrat Parti;Demokrat Parti;;Demokrat Parti;;;;;;;;;;x;
social_liberalism_TUR;Serbest Cumhuriyet Partisi;Serbest Cumhuriyet Partisi;Serbest Cumhuriyet Partisi;;Serbest Cumhuriyet Partisi;;;;;;;;;;x;
social_democracy_TUR;Türkiye Isçi Partisi;Türkiye Isçi Partisi;Türkiye Isçi Partisi;;Türkiye Isçi Partisi;;;;;;;;;;x;
